"","SYMBOL","ID","logFC","P.Value"
"7896617",NA,"7896617",-0.0221566855117943,0.89010566204625
"8171201",NA,"8171201",-0.0221733732486986,0.678185177723426
"8111533","LMBRD2","8111533",-0.0221816064889797,0.833987684201524
"7981488","TMEM179","7981488",-0.022222217878503,0.773336684919779
"8171034","SPRY3","8171034",-0.0222354132100735,0.829318804014993
"8176955","SPRY3","8176955",-0.0222354132100735,0.829318804014993
"7963760","NFE2","7963760",-0.0222538289221181,0.746617775838528
"8047965","UNC80","8047965",-0.0222544008281873,0.712929408433484
"7984802","ISLR2","7984802",-0.0222617079118388,0.771569350107209
"7963328","FIGNL2","7963328",-0.0222638254426482,0.925408782317582
"7910383",NA,"7910383",-0.0222650189259603,0.786061218836269
"8040171",NA,"8040171",-0.0222656221948312,0.736498618412796
"7926541",NA,"7926541",-0.0222698413702522,0.724748233145695
"8141363","TRIM4","8141363",-0.0222856430679199,0.789213152552126
"8031045",NA,"8031045",-0.0223035079929987,0.714723860574878
"8161169",NA,"8161169",-0.0223120871994489,0.781751712987238
"8163341","LRRC37A5P","8163341",-0.0223180218394012,0.749125921873087
"7992656","AMDHD2","7992656",-0.0223190183234392,0.807869507569252
"7981566","NUDT14","7981566",-0.0223219312957594,0.798844168073149
"8161507",NA,"8161507",-0.0223226678806348,0.878273000346389
"8116585",NA,"8116585",-0.0223335600480929,0.832860513348988
"8044008","IL1RL2","8044008",-0.0223375836943767,0.853259480715795
"8109236","SLC6A7","8109236",-0.0223385825093882,0.795311891257676
"8028323",NA,"8028323",-0.0223477439915891,0.820323075598043
"8060839","CRLS1","8060839",-0.0223526783454471,0.810048045174907
"7893126",NA,"7893126",-0.0223726401464028,0.926789545183081
"8166730","CYBB","8166730",-0.0223810507939568,0.930133062246728
"7929689","MARVELD1","7929689",-0.0223885483256954,0.877662043962676
"7893626",NA,"7893626",-0.0223903788019664,0.93002471699443
"7894023",NA,"7894023",-0.0223903788019664,0.93002471699443
"8048887",NA,"8048887",-0.0224037206237879,0.740051169747773
"8177217","TTTY14","8177217",-0.0224054073740154,0.814647519559732
"7923712","RBBP5","7923712",-0.0224077750474549,0.809330307963284
"8038427","TSKS","8038427",-0.0224123161597558,0.809170288045283
"8122182","TBPL1","8122182",-0.0224145845754791,0.84525266938871
"7966070",NA,"7966070",-0.0224232166939473,0.65785204771394
"8038139","NTN5","8038139",-0.0224269851523538,0.800913444258032
"7937698",NA,"7937698",-0.0224347069771262,0.854169367673797
"8108435","UBE2D2","8108435",-0.0224478085920916,0.755984249947809
"8008922","PPM1D","8008922",-0.0224659521959287,0.797885078667536
"7938100","SMPD1","7938100",-0.0224778306037603,0.79433649637095
"8155081",NA,"8155081",-0.0225012718762132,0.832860938937171
"8103466","FSTL5","8103466",-0.0225408930082875,0.719004714368184
"7928959","PTEN","7928959",-0.0225689631542423,0.790894554036285
"8140942",NA,"8140942",-0.0225894118425032,0.77775170073915
"8104107","TRIML2","8104107",-0.0225905742311587,0.823720171226333
"8127656",NA,"8127656",-0.0226010790168001,0.828157317704934
"8033899","EIF3G","8033899",-0.02260688610715,0.821781780506786
"7930170",NA,"7930170",-0.0226087390373513,0.86196162182485
"8075963","LOC101927051","8075963",-0.022620213894859,0.835567263289103
"8063716","TUBB1","8063716",-0.0226316031316798,0.819452533273799
"8175724",NA,"8175724",-0.0226386540107222,0.73482551801174
"8007152",NA,"8007152",-0.0226481310516697,0.833338872591938
"7955448",NA,"7955448",-0.0226607433263921,0.775674327189967
"8055592",NA,"8055592",-0.0226703511212838,0.789387359339995
"8001693","CNOT1","8001693",-0.0226711147223249,0.666963470206297
"8176395",NA,"8176395",-0.0226720273109118,0.888760130661803
"8075401","GAL3ST1","8075401",-0.0226762012349031,0.805729343839697
"8034974","EPHX3","8034974",-0.0226808239902518,0.764054283556609
"8103202",NA,"8103202",-0.0226925578770292,0.784992337154911
"7973098","EDDM3B","7973098",-0.0226988654085236,0.768603365487385
"8045148",NA,"8045148",-0.0227059600545463,0.857192167799457
"8055284",NA,"8055284",-0.0227059600545463,0.857192167799457
"7955551","ANKRD33","7955551",-0.0227185455625398,0.844477964500542
"7898413","PADI1","7898413",-0.0227237213014559,0.924057887338272
"7893527",NA,"7893527",-0.0227349839012438,0.894969254400161
"7898616","PLA2G2F","7898616",-0.0227473211338878,0.765160253561272
"8114245","NEUROG1","8114245",-0.0227508906009604,0.803671427564956
"8094874",NA,"8094874",-0.0227571515744929,0.848986384293151
"7965206","SLC6A15","7965206",-0.0227703856393453,0.764490810404462
"7910503","TRIM67","7910503",-0.0227824458663446,0.809545024865277
"7968892","SERP2","7968892",-0.0227916413945719,0.823685654108747
"8069582","TMPRSS15","8069582",-0.0228022619535659,0.742269216827086
"7893342",NA,"7893342",-0.0228042099376431,0.92974967890407
"7950606","RSF1","7950606",-0.022816019181489,0.765976901355771
"8101721",NA,"8101721",-0.022859972316112,0.829429089323988
"7967418",NA,"7967418",-0.0228628352607481,0.786363018643147
"7893643",NA,"7893643",-0.022866076962734,0.60633047636347
"8098697","TRIML1","8098697",-0.0228712635679869,0.796886851559621
"8013776","FAM222B","8013776",-0.0228861825123392,0.767541383831353
"7895336",NA,"7895336",-0.0228880179828348,0.806209524575216
"8066294","EMILIN3","8066294",-0.0229060300557662,0.746465164045427
"8070786",NA,"8070786",-0.0229214791224086,0.758660147113956
"7992205","UBE2I","7992205",-0.022927592738867,0.796286406193483
"7895128",NA,"7895128",-0.0229393813087198,0.92504258320331
"8174737","NKAP","8174737",-0.0229426006630629,0.787405336783041
"8031328",NA,"8031328",-0.0229479979456477,0.782175848477878
"8084812",NA,"8084812",-0.0229480900109515,0.741313970461318
"8041711",NA,"8041711",-0.0229510538244,0.806320488436836
"7928069","COL13A1","7928069",-0.0229853342296336,0.754045470041712
"8112564",NA,"8112564",-0.0229858232576987,0.847528838477369
"8030789","SIGLEC7","8030789",-0.0229904942483365,0.784859784399632
"8110681","EXOC3-AS1","8110681",-0.0230005312890587,0.835010846940033
"8027297","ZNF738","8027297",-0.0230066200238648,0.830257896691978
"8073309",NA,"8073309",-0.0230121107022603,0.873832299565309
"8180385",NA,"8180385",-0.0230121107022603,0.873832299565309
"8138930","RP9P","8138930",-0.023025879041219,0.813392778048272
"8058604","MYL1","8058604",-0.0230388904684622,0.791193592758574
"7914498",NA,"7914498",-0.023053524056948,0.717554384707868
"7899602",NA,"7899602",-0.0230836108294059,0.826479566237925
"7996313","CMTM2","7996313",-0.0231278472492229,0.75972921553735
"8125383",NA,"8125383",-0.0231399473501472,0.874311025293335
"8065089","KIF16B","8065089",-0.0231515889261669,0.864092172569707
"8159854","PUM3","8159854",-0.0231531848737259,0.789192816270035
"8025375","CCL25","8025375",-0.0231550378784906,0.775230232409492
"7923700","LRRN2","7923700",-0.0231730173197802,0.796525969966481
"8145822",NA,"8145822",-0.0232258843392605,0.766620963438903
"7894246",NA,"7894246",-0.0232410400320537,0.887954118055867
"8025476","OR7E24","8025476",-0.0232438434817266,0.769774478370245
"7902883","LRRC8D","7902883",-0.0232531194992003,0.742971543670243
"8158912","BARHL1","8158912",-0.0232531857474614,0.85420691221434
"8172387","SSX5","8172387",-0.0232537930300869,0.791263234013306
"8137118",NA,"8137118",-0.0232613772219556,0.790465836230852
"8179028",NA,"8179028",-0.0233033567706888,0.832242262791605
"8105220","ISL1","8105220",-0.0233222876472277,0.764210199806331
"8144117",NA,"8144117",-0.0233295158864282,0.926788557972626
"8097687","POU4F2","8097687",-0.0233342090653479,0.838117831284996
"8180209",NA,"8180209",-0.0233430840043729,0.835045084662395
"7938416","MRVI1-AS1","7938416",-0.0233476353995021,0.800326762414662
"8047172",NA,"8047172",-0.0233516105263498,0.801723075138751
"8180338","CXorf56","8180338",-0.0233686184630857,0.73750763975955
"8093230","RUBCN","8093230",-0.0233713328406591,0.773163756736421
"8127509",NA,"8127509",-0.0233821368438116,0.760578145383555
"8088911","ZNF717","8088911",-0.0233938246168908,0.828627677975321
"7931852","TUBAL3","7931852",-0.0234008163879493,0.7546994518296
"8125415","TSBP1","8125415",-0.0234052922113603,0.765158629434831
"7977319","PLD4","7977319",-0.0234111092985145,0.810376692150462
"7936307","SMNDC1","7936307",-0.0234317489622082,0.785307946173546
"8139727","SEPTIN14","8139727",-0.0234335025646719,0.828600285817352
"8120880","TPBG","8120880",-0.0234512803765652,0.770649355561056
"8116520","RACK1","8116520",-0.0234590815640434,0.779344047518747
"8062971",NA,"8062971",-0.0234617158853831,0.805036855881968
"7943047","UBTFL1","7943047",-0.0234668981475341,0.717949156597948
"7950951","UBTFL1","7950951",-0.0234668981475341,0.717949156597948
"8043581","UBTFL1","8043581",-0.0234668981475341,0.717949156597948
"8053785","UBTFL1","8053785",-0.0234668981475341,0.717949156597948
"8010512","RPTOR","8010512",-0.0234741025203133,0.729440202523719
"8138596","CLK2P1","8138596",-0.0234751779488214,0.738919998941761
"8139270",NA,"8139270",-0.0234753044383638,0.830710473952494
"8116818","BMP6","8116818",-0.0234908183286118,0.802167109962216
"8039642","VN1R1","8039642",-0.0234998792258079,0.851757171738959
"7894746",NA,"7894746",-0.0235025646517779,0.905677268312474
"8111151",NA,"8111151",-0.0235167822089259,0.805793320851271
"8060082","PRR21","8060082",-0.0235198741114311,0.758828296095329
"8078248",NA,"8078248",-0.0235251647346733,0.655195123676232
"8144361","MCPH1","8144361",-0.0235367770194141,0.757740545200356
"7947928","C1QTNF4","7947928",-0.023547952379511,0.755632693532166
"8069178","ADARB1","8069178",-0.0235569321920739,0.770571462708966
"7964785",NA,"7964785",-0.0235612115793802,0.833519710757201
"8166049","PRPS2","8166049",-0.0235629208587387,0.81709605893812
"8121152","FUT9","8121152",-0.0235712600238966,0.73610507345025
"8136979",NA,"8136979",-0.0235718344236178,0.794996809773074
"7899284","TRNP1","7899284",-0.0235894736966564,0.788721320960324
"8006509","UNC45B","8006509",-0.0236080698273144,0.837140174475182
"7944869","SPA17","7944869",-0.023621577413806,0.85367406309534
"8114273","TRPC7","8114273",-0.0236236283287212,0.735117826711322
"8038086","RPL18","8038086",-0.0236470804620588,0.749353004492752
"8154361",NA,"8154361",-0.0236770366839953,0.684287875696308
"8013364","SLC47A2","8013364",-0.0236801828499127,0.780183500742729
"8052753","GKN2","8052753",-0.023699983669909,0.650080182901563
"8050215","YWHAQ","8050215",-0.0237200339425776,0.814976078174961
"7940673","GNG3","7940673",-0.0237200912609641,0.794632769052293
"8127977","SYNCRIP","8127977",-0.0237313019872785,0.778539079348962
"8145795",NA,"8145795",-0.0237378157339254,0.848739526169696
"7947624","PHF21A","7947624",-0.0237430690440501,0.810839984211218
"7969145","ARL11","7969145",-0.0237501560948572,0.829170230617056
"8090193","HEG1","8090193",-0.0237762617506894,0.884170146017201
"7962226","SYT10","7962226",-0.0238014731253582,0.916171137722201
"8108995","SCGB3A2","8108995",-0.0238207266213402,0.868332007432904
"7893855",NA,"7893855",-0.0238444930484967,0.814987271761286
"8143627",NA,"8143627",-0.0238567129462317,0.744302235458929
"8031815","ZNF776","8031815",-0.0238663048967247,0.776165488673717
"7900492","KCNQ4","7900492",-0.023884847653644,0.77900672442698
"7927169","ZNF487","7927169",-0.0238969727999523,0.902711301401302
"8010783","UTS2R","8010783",-0.0239010815670815,0.808821290950484
"7894044",NA,"7894044",-0.0239069075395131,0.853375156766451
"8018082","SLC39A11","8018082",-0.0239236307806943,0.790801691663134
"7895832",NA,"7895832",-0.0239264598732802,0.865758618707684
"8108251","NPY6R","8108251",-0.0239333712903047,0.937713424676436
"7951447","CWF19L2","7951447",-0.0239483186429466,0.74145241646212
"8062601","LOC100128988","8062601",-0.0239500505407584,0.753969718531127
"7977642","RNASE13","7977642",-0.0239517826459865,0.785503904361822
"8108470",NA,"8108470",-0.0239662466262445,0.794451366454641
"8006063","ANKRD13B","8006063",-0.0239677612350944,0.768160182585492
"8040290",NA,"8040290",-0.0239713218176307,0.803231046185916
"8102988","GYPE","8102988",-0.0239802717966904,0.832383339247498
"7895767",NA,"7895767",-0.0239954420377124,0.704484841595208
"8175562","MAGEC2","8175562",-0.0240090166613269,0.794022597012686
"7922266",NA,"7922266",-0.0240210570758697,0.83658335596813
"8045810",NA,"8045810",-0.0240271619617225,0.737880047029467
"8123374",NA,"8123374",-0.0240271904915401,0.717315686126285
"8030731","GPR32P1","8030731",-0.024030864634669,0.854388286181117
"8065045","SEL1L2","8065045",-0.024033428637543,0.738740776684235
"7974882","SYT16","7974882",-0.024034022472291,0.768092367582692
"8106170","TMEM171","8106170",-0.0240376266023139,0.814967949509109
"8040247","RN7SL832P","8040247",-0.0240503621177828,0.879575569783118
"8044263","RANBP2","8044263",-0.0240696524561317,0.750574656908258
"8171885","DCAF8L1","8171885",-0.0240833177080999,0.692976592081243
"7974689","DACT1","7974689",-0.0240847712701076,0.87499267448088
"8024572","GNA15","8024572",-0.0240853270690957,0.837345574477119
"8011945","KIAA0753","8011945",-0.0240858356017268,0.783825382019253
"8074886",NA,"8074886",-0.024090716245655,0.702743462780612
"7919080","NBPF7","7919080",-0.0240943362388535,0.748421623319667
"8137468",NA,"8137468",-0.0240994200227673,0.786713711661537
"7917597",NA,"7917597",-0.0241054965850722,0.740157452796453
"8051361","SRD5A2","8051361",-0.0241072364882928,0.902917487370994
"7952626","C11orf45","7952626",-0.0241148671671447,0.741759218744179
"8039805","UBE2M","8039805",-0.0241190520049779,0.820706487222978
"7893361",NA,"7893361",-0.0241309795512237,0.862680825410639
"8093578","NAT8L","8093578",-0.0241379047616324,0.730780430272185
"8150578",NA,"8150578",-0.0241383720547881,0.849077843889924
"8014551","SYNRG","8014551",-0.0241433861734119,0.707342443736673
"8180195","CFHR1","8180195",-0.0241441342341417,0.767378552524664
"7953395","COPS7A","7953395",-0.0241457792639324,0.712485890378606
"7959775",NA,"7959775",-0.0241569643983894,0.763132854622979
"7948900","SNORD30","7948900",-0.0241638284330357,0.867067154598793
"8090070","ADCY5","8090070",-0.0241705168305666,0.784484233851218
"7979307","DLGAP5","7979307",-0.0241777955388258,0.839454178223874
"7980574",NA,"7980574",-0.0242024571870907,0.799146098569045
"8164438","MIR219A2","8164438",-0.0242292719589048,0.746444594939179
"8003180","ZDHHC7","8003180",-0.0242617020876503,0.76777254510769
"8127824","UBE3D","8127824",-0.0242763843485374,0.694138801209378
"7977803","RBM23","7977803",-0.0243043144052812,0.735787855375578
"8081254",NA,"8081254",-0.0243214250462129,0.786042916636245
"7928549",NA,"7928549",-0.0243251433308953,0.759800181267823
"8152291","ABRA","8152291",-0.0243298403599579,0.795084013505707
"7992402","NDUFB10","7992402",-0.0243530629969193,0.797106782377359
"8038653","KLKP1","8038653",-0.0243549065510424,0.815987639115462
"7991735","SNRNP25","7991735",-0.0243595665909604,0.833736862676885
"7895231",NA,"7895231",-0.0243602542290038,0.87438896682302
"8030076","SPACA4","8030076",-0.0243866615832515,0.794319005669782
"8161337",NA,"8161337",-0.0243913985242394,0.760398100723747
"7951032",NA,"7951032",-0.0243932540266423,0.935081691312618
"8056763",NA,"8056763",-0.0244023617044489,0.872755225512142
"8058849","MARCHF4","8058849",-0.0244098833244957,0.782367023857937
"7995282",NA,"7995282",-0.0244129122048418,0.764164504646692
"8001072",NA,"8001072",-0.0244129122048418,0.764164504646692
"7996377","CES4A","7996377",-0.0244201653606808,0.886857132627027
"7951068","CWC15","7951068",-0.0244754563343141,0.750861407335299
"8022404","FAM210A","8022404",-0.0244963257659592,0.882258073475595
"8068512","RIPPLY3","8068512",-0.0245009560182132,0.814071788069879
"8099467","FGFBP1","8099467",-0.0245498826847288,0.799520731471978
"7996651","C16orf86","7996651",-0.0245726267642343,0.809810624841506
"8172272",NA,"8172272",-0.0245788980519908,0.726645049816685
"7975815","TTLL5","7975815",-0.0245961064097768,0.785864761192097
"8162283","ROR2","8162283",-0.0245976387005995,0.86061867987412
"7932453","NEBL","7932453",-0.0246105470746034,0.88432633971037
"8039362","DNAAF3","8039362",-0.0246143031225099,0.749524618433306
"8030044","KCNJ14","8030044",-0.0246251350720303,0.809062115108597
"8002057","ACD","8002057",-0.0246264550378807,0.761762060426737
"8168117",NA,"8168117",-0.0246290439580594,0.806303918358524
"8140556","HGF","8140556",-0.0246302196887029,0.890721385926806
"7894645",NA,"7894645",-0.0246582373075235,0.872694556216519
"7895815",NA,"7895815",-0.0246582373075235,0.872694556216519
"8017505","GH1","8017505",-0.024658240998455,0.858136619214627
"7902702","CLCA2","7902702",-0.0246831008443804,0.663989806135003
"7893995",NA,"7893995",-0.0246834820349919,0.87789575415338
"7895516",NA,"7895516",-0.0246851517533151,0.924885470616686
"7994216","SLC5A11","7994216",-0.0246904096658005,0.91458961663458
"8003249","FBXO31","8003249",-0.0246925533506595,0.798697841569151
"8007850",NA,"8007850",-0.0246939564200961,0.804697622011667
"8132034",NA,"8132034",-0.0246983752198773,0.84302302732707
"8116113","FAM193B","8116113",-0.024706623215847,0.808544649534811
"8160365","IFNW1","8160365",-0.0247198288874295,0.721905109123563
"7930954",NA,"7930954",-0.0247209716942018,0.805072209991052
"7942118","MYEOV","7942118",-0.0247231627176729,0.862632724388873
"8101203",NA,"8101203",-0.0247283497328841,0.933956434218915
"7956430","GLI1","7956430",-0.0247287031903412,0.802180911679171
"8057931",NA,"8057931",-0.0247357807661377,0.822887541750721
"8160084",NA,"8160084",-0.0247590082739331,0.670372137986994
"7998157","NPRL3","7998157",-0.024767605907007,0.779064579002511
"8107578","SRFBP1","8107578",-0.0247699748203827,0.803544775232331
"8071671","GNAZ","8071671",-0.0247820918577855,0.80617589912915
"8133030","GABPA","8133030",-0.024783115114106,0.769567534437757
"8174731","RNF113A","8174731",-0.0248181267136047,0.740579819008553
"7952373","OR6X1","7952373",-0.0248313078025344,0.769130049066224
"7994260","HS3ST4","7994260",-0.0248355612026572,0.822994795631613
"8148565","GML","8148565",-0.0248407717221806,0.779522819217818
"8159235","LOC401557","8159235",-0.0248443132372853,0.778571056731778
"8127686",NA,"8127686",-0.0248477111537357,0.800827299242964
"8145827",NA,"8145827",-0.0248500171475707,0.736143223762989
"8045527",NA,"8045527",-0.0248758919336876,0.737655757011158
"8123437","KIF25","8123437",-0.0248810792334684,0.831098875876237
"7977613",NA,"7977613",-0.0248873727615804,0.9540175046671
"8052916","CD207","8052916",-0.0248945139656862,0.836706787200475
"8068395",NA,"8068395",-0.0249078698294416,0.712150094154937
"8107992","SOWAHA","8107992",-0.0249097626542376,0.704942551558879
"7912750","FBXO42","7912750",-0.0249226949503072,0.737987573894567
"7912854","ESPNP","7912854",-0.0249245579273705,0.865490194415003
"8095358",NA,"8095358",-0.0249273598932178,0.764731744083869
"8131143","LFNG","8131143",-0.0249403897321581,0.825534419640436
"8081288","TMEM45A","8081288",-0.0249513641684214,0.819881707045511
"7986605",NA,"7986605",-0.0249551020914622,0.776430843606908
"8034747","C19orf67","8034747",-0.024955575715361,0.735686413900229
"8162086","AGTPBP1","8162086",-0.0249628077092607,0.811079643793939
"8026564","KLF2","8026564",-0.0249631704505342,0.773118202926786
"8180391","CYP2D6","8180391",-0.0249786892609212,0.896549646722888
"7933082",NA,"7933082",-0.0249915156729508,0.586059048507742
"7908508","CRB1","7908508",-0.0249926251487671,0.732846368785166
"8180270","PCDHA10","8180270",-0.0250052448320197,0.851437633055437
"7928314",NA,"7928314",-0.0250061632265237,0.833916015545003
"8164194",NA,"8164194",-0.0250176758337686,0.766445299388921
"7963201",NA,"7963201",-0.0250299419988305,0.594942171668735
"8133531",NA,"8133531",-0.0250346819014187,0.782408820434578
"7893819",NA,"7893819",-0.0250518776092399,0.942344851743513
"8049952",NA,"8049952",-0.0250557992427085,0.757082733382481
"7951207","TMEM123","7951207",-0.0250832993485197,0.780091419965737
"8020666",NA,"8020666",-0.0250906666994339,0.779679987677257
"7894136",NA,"7894136",-0.0251029824373799,0.804666707697592
"7893660",NA,"7893660",-0.0251031794854999,0.900649568396754
"8147373",NA,"8147373",-0.0251051070487089,0.784175439423115
"8119396","TSPO2","8119396",-0.0251213996736239,0.639846433909534
"7893721",NA,"7893721",-0.0251437377928276,0.87734402972167
"7893742",NA,"7893742",-0.0251467245589831,0.879239799442987
"7900181",NA,"7900181",-0.0251506914315067,0.790634480422302
"8132980","TNRC18","8132980",-0.0251559522186975,0.775544376981313
"7958423",NA,"7958423",-0.0251565183710678,0.73599022250369
"8040469",NA,"8040469",-0.0251687367718798,0.779375356607819
"7892943",NA,"7892943",-0.0251721555806603,0.523426967802334
"8085970",NA,"8085970",-0.0252254763419546,0.766932784491819
"8149358","DEFB109B","8149358",-0.0252386313381443,0.840646698198203
"8081995",NA,"8081995",-0.025242355259901,0.812968693669538
"7945864","ZNF195","7945864",-0.0252527982305857,0.805766918291696
"7986110","FES","7986110",-0.0252551381499702,0.857777600563203
"7943437",NA,"7943437",-0.0252568437752068,0.739428786790834
"8007867",NA,"8007867",-0.0252726679830255,0.799719826823038
"8113071",NA,"8113071",-0.0252736521302208,0.861577780431035
"8037888","SLC8A2","8037888",-0.0252738181247372,0.717355730088641
"8047038","PMS1","8047038",-0.0252741501398743,0.714227770864375
"8118293",NA,"8118293",-0.025290071659299,0.740362060576967
"7953409","PTMS","7953409",-0.0253067279575632,0.711781807779891
"7907747",NA,"7907747",-0.0253128646943535,0.723712186568653
"8102800","SLC7A11","8102800",-0.0253132236934559,0.765630935735753
"8159583","GRIN1","8159583",-0.0253277028283829,0.771467220327747
"7967193","MORN3","7967193",-0.0253332810194165,0.765617547666778
"8083616","MLF1","8083616",-0.0253406511816765,0.705313484697299
"8042962","MRPL19","8042962",-0.0253417943600116,0.817512436562461
"8168205","FOXO4","8168205",-0.0253580050113404,0.762354829892387
"8047443","STRADB","8047443",-0.0253688251296538,0.786060794599396
"8094741",NA,"8094741",-0.0253713563167492,0.819544431677222
"7912133",NA,"7912133",-0.02538526314338,0.792926129518233
"7986336",NA,"7986336",-0.025407858811727,0.706143779283862
"7994967","FBXL19","7994967",-0.025439886427244,0.685361587086633
"7917232","GNG5","7917232",-0.0254413118442907,0.812117707681006
"8046012",NA,"8046012",-0.0254454553321937,0.735528679309203
"7944162",NA,"7944162",-0.0254477188859434,0.781073831911486
"8051985",NA,"8051985",-0.0254568050575621,0.756610709833426
"8054217","TXNDC9","8054217",-0.0254590134330535,0.877795293077814
"8173513","RPS4X","8173513",-0.025467672956097,0.8038742055909
"8134827","NYAP1","8134827",-0.025482099476295,0.782143910950083
"8047563",NA,"8047563",-0.0254899355531446,0.831716249001129
"8160718",NA,"8160718",-0.0255231623566718,0.745153063639435
"8111214",NA,"8111214",-0.0255259520865234,0.822161889692066
"7895489",NA,"7895489",-0.0255289678992474,0.854898858600494
"8153838","RECQL4","8153838",-0.0255539605116342,0.779949886915169
"7956737","MIRLET7I","7956737",-0.0255635022521092,0.812299676605326
"8117531",NA,"8117531",-0.0255818632089402,0.74688797196503
"8124467",NA,"8124467",-0.0255818632089402,0.74688797196503
"8004691","TMEM88","8004691",-0.0255988699587339,0.865523413648256
"7912385","EXOSC10","7912385",-0.0255994434951283,0.70618982631181
"8106176","TMEM174","8106176",-0.025625517927415,0.742745614146126
"7950560","GDPD4","7950560",-0.0256298265767549,0.90341558966308
"8116980","RNF182","8116980",-0.0256384327542158,0.843398206356694
"8090960","DBR1","8090960",-0.0256417368661364,0.817661618772746
"8089009",NA,"8089009",-0.025643157378807,0.689559157661138
"7975081","PPP1R36","7975081",-0.0256623067363839,0.7288094459122
"8037959","BSPH1","8037959",-0.0256795855668508,0.785346978796568
"7913211","PLA2G2E","7913211",-0.0256841746051077,0.780202341108754
"8058477","KLF7","8058477",-0.0256967705417139,0.862378954217136
"8126531","CRIP3","8126531",-0.0257008341589682,0.832496772699264
"8144528","TNKS","8144528",-0.0257198058473236,0.786659012049792
"7895768",NA,"7895768",-0.0257283351677415,0.92606540063751
"8081333",NA,"8081333",-0.0257484566790736,0.600639396703233
"8008339","RSAD1","8008339",-0.0257537456972461,0.763811804228398
"8055247",NA,"8055247",-0.0257647399531384,0.754390390870057
"7893988",NA,"7893988",-0.0257739055111079,0.518904798046085
"8000603","TUFM","8000603",-0.0257742468927411,0.65874563667213
"8037594","RTN2","8037594",-0.0257748075068296,0.797596853460989
"8136893","CLCN1","8136893",-0.0257856981490958,0.748670033763424
"8089694","ZNF80","8089694",-0.0258029058377902,0.773760399656633
"7948957","SLC22A25","7948957",-0.0258282254588167,0.812024252830184
"8063024",NA,"8063024",-0.0258439632665337,0.708056098021326
"7902660","WDR63","7902660",-0.0258512413285201,0.789049436215143
"7893583",NA,"7893583",-0.0258639157657319,0.851585156901681
"7893225",NA,"7893225",-0.0258794370826418,0.889344144757711
"8175591",NA,"8175591",-0.0259007370251965,0.758267746136662
"7986239","C15orf32","7986239",-0.0259062104354535,0.743766049914018
"8180256","SINHCAF","8180256",-0.0259167547801482,0.865240482782521
"8006161","TBC1D29P","8006161",-0.0259436171598928,0.766855634250601
"8047403","CASP10","8047403",-0.0259632253671214,0.779581671624627
"7974793","SIX6","7974793",-0.0259994643239327,0.787026184624979
"8112337","SREK1IP1","8112337",-0.0259995606300762,0.793896899441957
"8039246","LILRA4","8039246",-0.0260153651091612,0.833023618543644
"8120239","TMEM14A","8120239",-0.0260368570838034,0.858372484247043
"8044669",NA,"8044669",-0.0260382663998406,0.773021373746307
"7991406","PRC1","7991406",-0.0260446064963427,0.818623307847904
"8136801",NA,"8136801",-0.0260473884166021,0.847981123495296
"8179564","KIFC1","8179564",-0.0260580545674736,0.827186544530473
"8137470",NA,"8137470",-0.0260810995470471,0.816813565036871
"7938269","TUB","7938269",-0.0260819238862204,0.737165196270698
"8039584",NA,"8039584",-0.026082484616667,0.648304197711121
"8066264",NA,"8066264",-0.0260850672294959,0.730418913394557
"8148591","GPIHBP1","8148591",-0.026085276285909,0.819970453785876
"7941961","ALDH3B1","7941961",-0.0260943474835988,0.800620599437319
"7907611","RASAL2","7907611",-0.0261092724372762,0.814815767261592
"7928819",NA,"7928819",-0.0261315908667892,0.685446235192494
"7895932",NA,"7895932",-0.0261336488328308,0.75162068179514
"8072636","ISX","8072636",-0.0261407344963294,0.786985699701663
"8081456",NA,"8081456",-0.0261458255121219,0.684279147394441
"7896720",NA,"7896720",-0.0261524542410028,0.878262065147657
"7892825",NA,"7892825",-0.0261552810161265,0.930570991416181
"8010237","C17orf99","8010237",-0.0261642012295118,0.805669671313165
"7923905",NA,"7923905",-0.0261652077214682,0.626390853727007
"7983989",NA,"7983989",-0.026169758296847,0.814200011202951
"7993267","TNFRSF17","7993267",-0.0261741299707769,0.801261800467472
"8170994",NA,"8170994",-0.0261930566235749,0.691997706594706
"8176249",NA,"8176249",-0.0261930566235749,0.691997706594706
"7949873","ACY3","7949873",-0.0261932770397237,0.846759910749524
"7894386",NA,"7894386",-0.0262351209401883,0.828252591931773
"8068413","CBR3","8068413",-0.0262484003206143,0.753449018722303
"7946567",NA,"7946567",-0.0262552531078057,0.838115792698719
"7970602","PARP4","7970602",-0.0262576280768272,0.749553531297143
"8165890",NA,"8165890",-0.0262663182746992,0.757378582117999
"8099388","HS3ST1","8099388",-0.0262902685276893,0.733859440616558
"8102230",NA,"8102230",-0.0263032033154627,0.844695254632813
"7924526","TP53BP2","7924526",-0.0263085105127372,0.712790445257029
"8002087","RANBP10","8002087",-0.026343639838621,0.850108568309756
"8081030",NA,"8081030",-0.0263546024325207,0.77640021059484
"8011114","SCARF1","8011114",-0.026370239201654,0.778979631455493
"8114780","PCDH12","8114780",-0.0263732992203902,0.819338873644181
"8115037",NA,"8115037",-0.0263939277236527,0.646876358526157
"8026442","CYP4F8","8026442",-0.0263991031344504,0.748053646409947
"8064779","ADRA1D","8064779",-0.0263998698815255,0.767234271817587
"8125980","BNIP5","8125980",-0.0264292049176693,0.73695226057954
