"","SYMBOL","ID","logFC","P.Value"
"207190_at","ZZEF1","207190_at",-0.129203941406201,0.505457283371762
"208442_s_at","ATM","208442_s_at",-0.129219239259949,0.764577125328173
"210630_s_at","RAD52","210630_s_at",-0.129242921221626,0.499510963946291
"214329_x_at","TNFSF10","214329_x_at",-0.129247960105356,0.809483499902116
"1552418_at","TTLL10","1552418_at",-0.129262703438346,0.559644926979608
"229901_at","ZNF488","229901_at",-0.129264943304554,0.578024601323572
"216716_at","ABO","216716_at",-0.129270175270789,0.592199212278425
"201965_s_at","SETX","201965_s_at",-0.129271273960911,0.675949131932818
"225885_at","EEA1","225885_at",-0.129273887570638,0.853425647985044
"228409_at","PLIN4","228409_at",-0.129277823326911,0.63912826147778
"203352_at","ORC4","203352_at",-0.129282130709659,0.696241120966247
"227352_at","SWSAP1","227352_at",-0.129296820835002,0.64314876394605
"220613_s_at","SYTL2","220613_s_at",-0.129301353136932,0.643768196993167
"201990_s_at","CREBL2","201990_s_at",-0.129314571807646,0.8506080935297
"213317_at","CLIC5","213317_at",-0.129323056590725,0.661895777000047
"201492_s_at","RPL41","201492_s_at",-0.129329300117526,0.714182139843313
"221344_at","OR12D2","221344_at",-0.129330319939796,0.465377583917594
"229942_at","BNC2","229942_at",-0.129402527059884,0.488426980352807
"200051_at","SART1","200051_at",-0.129418645829208,0.641985912392529
"1561566_at","LINC01098","1561566_at",-0.12941960658263,0.359547495680933
"211212_s_at","ORC5","211212_s_at",-0.129474640247302,0.6191570497862
"238692_at","BTBD11","238692_at",-0.129493305390517,0.630140595934598
"207812_s_at","GORASP2","207812_s_at",-0.129500136140121,0.750372603088178
"210453_x_at","ATP5MG","210453_x_at",-0.129501594826625,0.748978605685803
"40562_at","GNA11","40562_at",-0.129529935794186,0.523320109748502
"235470_at","LSM8","235470_at",-0.129542029814108,0.701299232045635
"1553282_at","UMODL1-AS1","1553282_at",-0.129575717420711,0.482519196140538
"238904_at","NOVA2","238904_at",-0.12958171749157,0.550210647349395
"203102_s_at","MGAT2","203102_s_at",-0.129595224453339,0.816609053914128
"240546_at","LINC01120","240546_at",-0.129598394558025,0.527620909928974
"211905_s_at","ITGB4","211905_s_at",-0.129605974429194,0.526418152312204
"226213_at","ERBB3","226213_at",-0.129614637671248,0.516616058751018
"230535_s_at","ATP5F1E","230535_s_at",-0.129624584373055,0.607006311156558
"210082_at","ABCA4","210082_at",-0.129673632819011,0.593658021740876
"213696_s_at","MED8","213696_s_at",-0.129692487838807,0.58244097795275
"223108_s_at","ZCCHC17","223108_s_at",-0.129699091345219,0.501268620491096
"1561360_at","LOC101928661","1561360_at",-0.129746923970263,0.534777193428242
"226871_s_at","ATG4D","226871_s_at",-0.129748094938688,0.511148919157171
"240746_s_at","LOC101927760","240746_s_at",-0.129757330037128,0.615928726940776
"222237_s_at","ZNF112","222237_s_at",-0.129777102036035,0.45946253896281
"235484_at","PTAR1","235484_at",-0.129869099519037,0.798086560098219
"204026_s_at","ZWINT","204026_s_at",-0.129887392700284,0.733967781659135
"213995_at","DMAC2L","213995_at",-0.129925758458022,0.737700173273936
"217669_s_at","AKAP6","217669_s_at",-0.129932868845936,0.505468865232772
"208409_at","SLC14A2","208409_at",-0.129970722898585,0.506283454784257
"177_at","PLD1","177_at",-0.129973141675807,0.320180909123689
"223286_at","ELP5","223286_at",-0.129991800200197,0.683515566352082
"218159_at","DDRGK1","218159_at",-0.13003325361491,0.44409140773025
"221014_s_at","RAB33B","221014_s_at",-0.130034123021925,0.831375831872854
"1555902_at","ARMCX5","1555902_at",-0.130038290684353,0.514926866304901
"237152_at","CFAP221","237152_at",-0.130059642435209,0.451918494737996
"223031_s_at","TRAF7","223031_s_at",-0.130080781723842,0.48705503381857
"210262_at","CRISP2","210262_at",-0.130090362875826,0.518584411162182
"232041_at","PATJ","232041_at",-0.130106572643879,0.567357222744935
"213463_s_at","FAM149B1","213463_s_at",-0.130133471735892,0.687407075794334
"240012_at","LOC101928014","240012_at",-0.130146854808426,0.590322422636264
"213225_at","PPM1B","213225_at",-0.130161161439877,0.771425232499991
"203156_at","AKAP11","203156_at",-0.130202067519921,0.858808351643555
"218218_at","APPL2","218218_at",-0.130223060393361,0.786232490626083
"207551_s_at","MSL3","207551_s_at",-0.130235109674132,0.682695162076818
"216975_x_at","NPAS1","216975_x_at",-0.130263187934399,0.657330010920659
"226343_at","DPP8","226343_at",-0.130268281740536,0.734250082819155
"230295_at","CAPN15","230295_at",-0.130298905003115,0.605050805210808
"227653_at","TRMT5","227653_at",-0.130308993297216,0.570115075065118
"204883_s_at","HUS1","204883_s_at",-0.130338664730488,0.565125983573519
"204905_s_at","EEF1E1","204905_s_at",-0.13033887323641,0.74719422894989
"206030_at","ASPA","206030_at",-0.130345467124059,0.443006140284778
"223867_at","TEKT3","223867_at",-0.130349894566342,0.418697079642946
"227530_at","AKAP12","227530_at",-0.130416952866562,0.556341538195619
"215382_x_at","TPSAB1","215382_x_at",-0.130437109598422,0.640422130795062
"215734_at","IZUMO4","215734_at",-0.13043891527189,0.49002713741007
"212592_at","JCHAIN","212592_at",-0.130454331032677,0.861740880224352
"204643_s_at","ENOX2","204643_s_at",-0.130472585382037,0.534120738535462
"206842_at","KCND1","206842_at",-0.130479650330318,0.538532352867323
"228305_at","ZNF565","228305_at",-0.130498706988801,0.624724161244407
"202245_at","LSS","202245_at",-0.130510494625021,0.606226967111664
"221277_s_at","PUS3","221277_s_at",-0.130514929244843,0.704540100728083
"215843_s_at","TLL2","215843_s_at",-0.130528065740506,0.557680606127714
"238031_at","CD2BP2-DT","238031_at",-0.130563993833173,0.543816590945131
"229412_at","TAF8","229412_at",-0.130592143821722,0.580794443440154
"215728_s_at","ACOT7","215728_s_at",-0.130595784116257,0.595068761626806
"1556627_at","DRP2","1556627_at",-0.130602689669325,0.495832576191047
"239019_at","KLF12","239019_at",-0.130607850392376,0.462513377813486
"1568739_at","LINC02112","1568739_at",-0.130632385154867,0.408943621425511
"203863_at","ACTN2","203863_at",-0.130666884561954,0.434991374099901
"207688_s_at","INHBC","207688_s_at",-0.130744086568477,0.67408300687566
"225346_at","MTERF2","225346_at",-0.130786757171919,0.659848127985288
"201834_at","PRKAB1","201834_at",-0.130806532078017,0.601875626490259
"206043_s_at","ATP2C2","206043_s_at",-0.13085803525793,0.579801363601004
"239739_at","SNX24","239739_at",-0.130860825291149,0.439318300645327
"229035_s_at","KLHDC4","229035_s_at",-0.130891478587584,0.664734637097833
"223375_at","TBC1D22B","223375_at",-0.130902200312247,0.582708170478873
"203049_s_at","TTC37","203049_s_at",-0.130934785392484,0.836982296914857
"1558540_s_at","SLC2A11","1558540_s_at",-0.130941090898489,0.578241882806384
"211773_s_at","ZKSCAN3","211773_s_at",-0.13094384635183,0.509694795887901
"220963_s_at","CPLANE2","220963_s_at",-0.130949900930848,0.571721958820474
"214123_s_at","NOP14-AS1","214123_s_at",-0.130970118366228,0.556484840640345
"226043_at","GPSM1","226043_at",-0.130977576938275,0.609803830991468
"204065_at","CHST10","204065_at",-0.130993762998165,0.580795336909774
"222245_s_at","FER1L4","222245_s_at",-0.130994778560841,0.604209171302095
"212536_at","ATP11B","212536_at",-0.131073428791412,0.772630946417617
"1558561_at","HM13","1558561_at",-0.131097004980133,0.688072329288874
"212597_s_at","HMGXB4","212597_s_at",-0.131109017091515,0.693749831183518
"221956_at","LRCH4","221956_at",-0.1311199944633,0.669081916705188
"223101_s_at","ARPC5L","223101_s_at",-0.131119996444554,0.568475675059239
"1568857_a_at","NBR1","1568857_a_at",-0.131120647385147,0.728467478384621
"220750_s_at","P3H1","220750_s_at",-0.131148278641899,0.585648466623799
"225036_at","TOMM5","225036_at",-0.131164463868085,0.816618709150345
"1568633_a_at","LOC101927809","1568633_a_at",-0.131206491670592,0.459748710076946
"234440_at","TRDV3","234440_at",-0.131215529063672,0.458468946591525
"1569775_at","RNF157","1569775_at",-0.131230102768614,0.594423721272315
"238004_at","PGBD2","238004_at",-0.131238691963144,0.560170276811357
"216016_at","NLRP3","216016_at",-0.131255085661202,0.730087360651269
"230966_at","IL4I1","230966_at",-0.131260526112467,0.600769648999102
"210043_at","FRMD8","210043_at",-0.131281158645375,0.543456691476111
"211249_at","GPR68","211249_at",-0.131311549822982,0.510486037355066
"202207_at","ARL4C","202207_at",-0.131317925278475,0.734478568865473
"1554115_at","C5orf58","1554115_at",-0.131320647331606,0.675449966600075
"219927_at","FCF1","219927_at",-0.131327430994485,0.541587052306299
"204830_x_at","PSG5","204830_x_at",-0.131330993006214,0.542264480058489
"242356_at","VTI1A","242356_at",-0.131360706351,0.546592069996585
"266_s_at","CD24","266_s_at",-0.131361115737854,0.804051388599459
"238816_at","PSEN1","238816_at",-0.131365691683694,0.650995920393422
"221951_at","TMEM80","221951_at",-0.131395345173368,0.608732569677374
"219539_at","GEMIN6","219539_at",-0.131431035086074,0.691930604776774
"231196_x_at","FAM238C","231196_x_at",-0.131453384266897,0.554850272643463
"1554950_at","ACAN","1554950_at",-0.131480363740398,0.613528235481438
"231917_at","GFM2","231917_at",-0.13150925866606,0.419816743961589
"227267_at","POC5","227267_at",-0.131519306101686,0.666128475852712
"1569496_s_at","LOC100130872","1569496_s_at",-0.131524061754496,0.626756741306114
"1556072_at","LINC00528","1556072_at",-0.131529428143246,0.726005073231514
"1565905_at","LOC400627","1565905_at",-0.131535355374552,0.63463870903489
"203336_s_at","ITGB1BP1","203336_s_at",-0.131548561504673,0.758903349596422
"221435_x_at","HYI","221435_x_at",-0.131561233956765,0.546267056900155
"218606_at","ZDHHC7","218606_at",-0.13156269485202,0.537555853831
"218955_at","BRF2","218955_at",-0.131566238739075,0.424479692448675
"228308_at","FKBP11","228308_at",-0.131569545044949,0.607899326298497
"1558914_at","DESI2","1558914_at",-0.131583592706322,0.46923661221853
"223406_x_at","PSME3IP1","223406_x_at",-0.131589222912199,0.498795040718065
"204420_at","FOSL1","204420_at",-0.131611278980892,0.566577383099045
"238043_at","ARID1B","238043_at",-0.13161298043335,0.80766970145728
"243196_s_at","TRAFD1","243196_s_at",-0.131625874279321,0.625905385752804
"237325_at","DRICH1","237325_at",-0.13165020581001,0.495577733416992
"232353_s_at","STYXL1","232353_s_at",-0.131678140296419,0.645128399915645
"242187_s_at","TNRC18","242187_s_at",-0.131683821611996,0.637594429656424
"242552_x_at","ZBED5","242552_x_at",-0.131688658170326,0.569214233244066
"202884_s_at","PPP2R1B","202884_s_at",-0.131699784496741,0.499078640171587
"221003_s_at","CAB39L","221003_s_at",-0.131717905077719,0.446265199803443
"210605_s_at","MFGE8","210605_s_at",-0.131723398682418,0.50533929813272
"228037_at","RARA-AS1","228037_at",-0.131762045991277,0.591319484691388
"213659_at","ZNF75D","213659_at",-0.131782340682589,0.694057667875712
"207526_s_at","IL1RL1","207526_s_at",-0.1317836019929,0.5522636539654
"215157_x_at","PABPC1","215157_x_at",-0.131803439185074,0.580959198880237
"203529_at","PPP6C","203529_at",-0.131817822714526,0.636474783537158
"204956_at","MTAP","204956_at",-0.131887958871977,0.460847223886736
"230431_at","LINC02606","230431_at",-0.131888698240841,0.547552390507255
"215955_x_at","ARHGAP26","215955_x_at",-0.131935599809415,0.639997912206462
"225122_at","RNF31","225122_at",-0.131950725578561,0.62676646487272
"1563720_at","GPR141","1563720_at",-0.132015385914238,0.607830603721562
"201750_s_at","ECE1","201750_s_at",-0.132015814274801,0.614674014060715
"218309_at","CAMK2N1","218309_at",-0.132021444365193,0.586048137400355
"218639_s_at","ZXDC","218639_s_at",-0.132035856928225,0.661771472783554
"230794_at","PELI2","230794_at",-0.132057287690131,0.528911040033348
"206600_s_at","SLC16A5","206600_s_at",-0.13205975218623,0.661942496467284
"228937_at","LACC1","228937_at",-0.132070415245245,0.606758987442752
"1554397_s_at","UEVLD","1554397_s_at",-0.132072610746058,0.597448276305302
"230944_at","C6orf223","230944_at",-0.132093351947318,0.518061565091393
"207348_s_at","LIG3","207348_s_at",-0.132108985114066,0.577146893774015
"238765_at","ATP6V1G1","238765_at",-0.132145602347979,0.662616789506375
"201107_s_at","THBS1","201107_s_at",-0.132152775073152,0.613679885388814
"217817_at","ARPC4","217817_at",-0.13217454879795,0.65252295101406
"1552528_at","LINC01547","1552528_at",-0.132213665732192,0.435013286691468
"219633_at","TTPAL","219633_at",-0.132236381025922,0.608641810713815
"1558323_at","TMEM72","1558323_at",-0.132250647048085,0.383775939073383
"210794_s_at","MEG3","210794_s_at",-0.132270353601383,0.667789742661389
"210619_s_at","HYAL1","210619_s_at",-0.132291004649884,0.593895467357217
"234291_s_at","SLC6A20","234291_s_at",-0.132312571225119,0.581279251715603
"224907_s_at","SH3GLB2","224907_s_at",-0.132344137394726,0.655413055006586
"223706_at","C22orf23","223706_at",-0.132368771487843,0.486628765480764
"222980_at","RAB10","222980_at",-0.132373526311364,0.822436444119261
"229919_at","NTPCR","229919_at",-0.132390704562636,0.594925226694958
"212153_at","POGZ","212153_at",-0.132397182694508,0.50605332492244
"205279_s_at","GLRB","205279_s_at",-0.13240429337383,0.475346525540991
"1555321_at","ACOT11","1555321_at",-0.132417897921715,0.539579805098561
"229424_s_at","ARHGAP27","229424_s_at",-0.132431194658002,0.599571013428073
"216001_at","PRAMEF12","216001_at",-0.132446155323118,0.571572596564581
"230706_s_at","CAMK2N2","230706_s_at",-0.132462736430976,0.552744650989426
"200072_s_at","HNRNPM","200072_s_at",-0.13247428434602,0.703835778436451
"226829_at","AFAP1L2","226829_at",-0.132490557064561,0.411601543138251
"1560018_at","ARPP21","1560018_at",-0.132504890525804,0.427478758091496
"242262_x_at","LINC01360","242262_x_at",-0.13254674170849,0.436752068200206
"217798_at","CNOT2","217798_at",-0.132592219423772,0.733575895190171
"218544_s_at","RCL1","218544_s_at",-0.132607768337202,0.425405247492505
"225478_at","MFHAS1","225478_at",-0.13261924251565,0.720704239531225
"221784_at","WIZ","221784_at",-0.132650553478705,0.529933680610021
"202695_s_at","STK17A","202695_s_at",-0.132715234066839,0.745950414070752
"235481_at","COMMD10","235481_at",-0.132755920206447,0.353024628002593
"200048_s_at","JTB","200048_s_at",-0.132769783116304,0.530029767115769
"228469_at","PPID","228469_at",-0.132808030315863,0.674798871188009
"1552693_at","ARL11","1552693_at",-0.132814429377324,0.525584236550348
"220156_at","EFCAB1","220156_at",-0.132832825919543,0.564781375292766
"208900_s_at","TOP1","208900_s_at",-0.132903798698305,0.785655363441709
"243816_at","ZNF70","243816_at",-0.132911314477605,0.436528712134015
"241833_at","PEX5L","241833_at",-0.13292280979063,0.258766999690246
"218257_s_at","UGGT1","218257_s_at",-0.132929114934967,0.546089224974277
"200910_at","CCT3","200910_at",-0.132949992149769,0.670915965350865
"224813_at","WASL","224813_at",-0.132963923535535,0.703339286998054
"228489_at","TM4SF18","228489_at",-0.132987457774565,0.542740173483122
"202355_s_at","GTF2F1","202355_s_at",-0.13298940578091,0.660943924350907
"206678_at","GABRA1","206678_at",-0.132992243381919,0.435797689929991
"220234_at","CA8","220234_at",-0.133015497930766,0.45681662461669
"231699_at","NFKBIA","231699_at",-0.13307155900232,0.569583429593585
"219072_at","BCL7C","219072_at",-0.1330754524312,0.587229391461328
"204675_at","SRD5A1","204675_at",-0.133084315800215,0.754116295046964
"226453_at","RNASEH2C","226453_at",-0.133124562690889,0.59736781686384
"211914_x_at","NF1","211914_x_at",-0.133125706348403,0.548240071637346
"1566737_at","LINC01346","1566737_at",-0.133127659547096,0.437597399973757
"1556249_a_at","EIF1B-AS1","1556249_a_at",-0.133146190965171,0.587549527764158
"1557370_s_at","MYCBP2","1557370_s_at",-0.133146447444584,0.62478978235698
"205019_s_at","VIPR1","205019_s_at",-0.133192632380407,0.607545659593397
"238630_at","OPA3","238630_at",-0.133234546232673,0.583154093560305
"232376_at","PCCA","232376_at",-0.133247079829587,0.492093499087799
"236896_at","ZIC1","236896_at",-0.133254188773214,0.279278094753263
"239056_at","SEC22C","239056_at",-0.133269529990505,0.45288293507753
"203484_at","SEC61G","203484_at",-0.133280903427521,0.704101652632862
"229823_at","RIMS2","229823_at",-0.133304857601733,0.384295636550935
"1560686_at","ITGAD","1560686_at",-0.133313332698552,0.506703810220056
"200935_at","CALR","200935_at",-0.133329804043191,0.730247503539834
"233960_s_at","TNFRSF14-AS1","233960_s_at",-0.133330721999194,0.54244668502943
"213319_s_at","YBX3","213319_s_at",-0.133335173033559,0.639671377490145
"235148_at","KRTCAP3","235148_at",-0.133365735423431,0.554376552444434
"207863_at","ADPRH","207863_at",-0.133390879026249,0.517363042109556
"202158_s_at","CELF2","202158_s_at",-0.133397832610054,0.720178480459911
"217456_x_at","HLA-E","217456_x_at",-0.133430886191086,0.477019734181212
"206312_at","GUCY2C","206312_at",-0.133471697409521,0.446582143825558
"226925_at","PXYLP1","226925_at",-0.133472473348536,0.824866372274686
"1553808_a_at","NKX2-3","1553808_a_at",-0.133499727579561,0.391908811716524
"220067_at","SPTBN5","220067_at",-0.1335528980361,0.536508093698608
"1557783_at","MAP3K14-AS1","1557783_at",-0.133565457386763,0.556928020555727
"205612_at","MMRN1","205612_at",-0.133593749004036,0.502494913770825
"206866_at","CDH4","206866_at",-0.133616751982506,0.559381820510803
"229016_s_at","TRERF1","229016_s_at",-0.133624893841629,0.60518341131793
"204122_at","TYROBP","204122_at",-0.133638344990972,0.732640602628222
"204084_s_at","CLN5","204084_s_at",-0.133676340789432,0.728895363604317
"217766_s_at","TMEM50A","217766_s_at",-0.133686705297707,0.697978483151089
"229817_at","ZNF608","229817_at",-0.133701082310576,0.579779131835123
"205299_s_at","BTN2A2","205299_s_at",-0.133705225243082,0.498864520223719
"207574_s_at","GADD45B","207574_s_at",-0.133752552975881,0.62808103546978
"227838_at","UNC5C","227838_at",-0.133756619232601,0.507017117052388
"1552400_a_at","TMEM266","1552400_a_at",-0.133760177457752,0.50049828675422
"226192_at","AR","226192_at",-0.133760697839609,0.511173224154161
"223080_at","GLS","223080_at",-0.133774621726698,0.736666366766148
"231813_s_at","COG1","231813_s_at",-0.133795100905622,0.489947576163442
"1558177_at","TMEM229B","1558177_at",-0.133814409337861,0.517803234013039
"230797_s_at","LINC01191","230797_s_at",-0.13383733142875,0.459209908279001
"228277_at","FBXL19","228277_at",-0.133848782260103,0.595594730864267
"242098_at","ARFGEF3","242098_at",-0.13387059667377,0.308076790215164
"44040_at","FBXO41","44040_at",-0.133875965915029,0.583214082381321
"204106_at","TESK1","204106_at",-0.133887691088736,0.542162968560534
"209950_s_at","VILL","209950_s_at",-0.133890567961545,0.539318193239091
"224391_s_at","SIAE","224391_s_at",-0.133904286959324,0.643666335526812
"1555543_a_at","CLCC1","1555543_a_at",-0.133931128463808,0.573040162290338
"215820_x_at","SNX13","215820_x_at",-0.13393689633807,0.556333926288367
"213962_s_at","ANKLE2","213962_s_at",-0.133953918178798,0.475366594572635
"1566739_at","PLCE1","1566739_at",-0.133972293530645,0.37978787763257
"218664_at","MECR","218664_at",-0.133988152484387,0.547709505513425
"208804_s_at","SRSF6","208804_s_at",-0.134012196812265,0.71502472396268
"1564401_at","LOC400748","1564401_at",-0.134032073276147,0.568307351622256
"216629_at","SRRM2","216629_at",-0.134058843255292,0.521801847947877
"1553813_s_at","TLE6","1553813_s_at",-0.134071687333461,0.533960249536882
"211951_at","NOLC1","211951_at",-0.134140795836482,0.719345759395328
"223363_at","PSMG3","223363_at",-0.134146848838071,0.685212871704016
"1553977_a_at","CYP39A1","1553977_a_at",-0.134148298748483,0.601459843613923
"210252_s_at","MADD","210252_s_at",-0.134150709863669,0.492225534002891
"214274_s_at","ACAA1","214274_s_at",-0.134155847952843,0.609262258541516
"239169_at","RDM1","239169_at",-0.134198987414073,0.445764952607279
"214190_x_at","GGA2","214190_x_at",-0.134244734949044,0.552653098095667
"229723_at","TAGAP","229723_at",-0.134247382771086,0.735789846668099
"235735_at","TNFSF8","235735_at",-0.134264798926,0.707774260356746
"221487_s_at","ENSA","221487_s_at",-0.134270759467638,0.63277954813702
"212204_at","TMEM87A","212204_at",-0.134370766083074,0.676884230705785
"214361_s_at","RGS12","214361_s_at",-0.134375579427211,0.568858310605312
"215673_at","TEF","215673_at",-0.134381359668353,0.262102785943981
"225118_at","KMT5A","225118_at",-0.134393267043161,0.479965110971203
"211588_s_at","PML","211588_s_at",-0.134408974214974,0.600779987674855
"227416_s_at","ZCRB1","227416_s_at",-0.134469473289553,0.643193573390259
"236228_at","LOC100130744","236228_at",-0.134479668300587,0.644401887096293
"243015_at","CYP3A5","243015_at",-0.134486380432733,0.297417707923363
"221560_at","MARK4","221560_at",-0.134492702913564,0.526995046241832
"211426_x_at","GNAQ","211426_x_at",-0.134531095802464,0.541365464938224
"217839_at","TFG","217839_at",-0.134552808673458,0.589923560475462
"228641_at","CARD8","228641_at",-0.134563863680317,0.657665724916547
"241379_at","APLF","241379_at",-0.134618209128659,0.287430016326673
"219967_at","MRM1","219967_at",-0.134619308405751,0.599102093744042
"217741_s_at","ZFAND5","217741_s_at",-0.134642408355029,0.655389780799214
"209267_s_at","SLC39A8","209267_s_at",-0.134649573290817,0.846079653498611
"242800_at","NHS","242800_at",-0.134685396888947,0.675162343458464
"210688_s_at","CPT1A","210688_s_at",-0.134687892825036,0.64524367571768
"238425_at","PSMB2","238425_at",-0.134717416895024,0.576459458957948
"1555980_a_at","LINC02593","1555980_a_at",-0.134725534661974,0.601983301131333
"211235_s_at","ESR1","211235_s_at",-0.134730345550233,0.552270631156116
"215842_s_at","ATP11A","215842_s_at",-0.134733411906045,0.560329810645873
"217792_at","SNX5","217792_at",-0.134733906231155,0.6242030570403
"203858_s_at","COX10","203858_s_at",-0.134740501231377,0.574465323240661
"209987_s_at","ASCL1","209987_s_at",-0.134784754549308,0.510293795868155
"201174_s_at","TERF2IP","201174_s_at",-0.134803337318052,0.65895575526744
"235346_at","FUNDC1","235346_at",-0.134845293024423,0.790907625306031
"225098_at","ABI2","225098_at",-0.134864258763413,0.725969195311766
"214801_at","TOR1AIP2","214801_at",-0.134869797557784,0.643781927507748
"223027_at","SNX9","223027_at",-0.134903159738622,0.702154999519879
"206867_at","GCKR","206867_at",-0.134912793050962,0.543864195154655
"207282_s_at","MYOG","207282_s_at",-0.134921609471127,0.565270042813488
"230317_x_at","TMCO3","230317_x_at",-0.134925496607864,0.451385408867066
"1554292_a_at","UHRF1BP1L","1554292_a_at",-0.134944142407855,0.520179384030612
"209030_s_at","CADM1","209030_s_at",-0.134972228699448,0.613136151645558
"204625_s_at","ITGB3","204625_s_at",-0.134978443491206,0.616844642380381
"235005_at","DIS3L","235005_at",-0.135005596871518,0.722184824467014
"209984_at","KDM4C","209984_at",-0.1350146917442,0.710166574437229
"214647_s_at","HFE","214647_s_at",-0.135016712607394,0.317290454283939
"238312_s_at","B4GALT3","238312_s_at",-0.135018612641629,0.500980447346372
"205658_s_at","SNAPC4","205658_s_at",-0.135057175897088,0.493465811510227
"220946_s_at","SETD2","220946_s_at",-0.13505998475428,0.756880472378515
"225473_at","SOGA1","225473_at",-0.135065364568533,0.623025919365356
"205221_at","HGD","205221_at",-0.13513349791511,0.687066945698552
"220518_at","ABI3BP","220518_at",-0.13514296645925,0.436427494935134
"209665_at","CYB561D2","209665_at",-0.135148498476714,0.54282280050476
"1560565_at","LINC01333","1560565_at",-0.135190494302126,0.429072244605887
"228931_at","COQ4","228931_at",-0.135208049943742,0.59548275925214
"227697_at","SOCS3","227697_at",-0.135217366311159,0.803796366334428
"1554077_a_at","TMEM53","1554077_a_at",-0.135230121728955,0.477742257094954
"218467_at","PSMG2","218467_at",-0.135231679996139,0.660248202781427
"228416_at","ACVR2A","228416_at",-0.135239319122293,0.707929073322567
"242342_at","GUCY1A2","242342_at",-0.135239907923371,0.492354008578226
"236803_at","LOC101927060","236803_at",-0.135257833000122,0.499278710521368
"217020_at","RARB","217020_at",-0.135271830106835,0.562837216778749
"243539_at","KIAA1841","243539_at",-0.135276630612682,0.639225991129891
"229087_s_at","FAM104A","229087_s_at",-0.135277046321754,0.552230111647855
"223925_s_at","MTPN","223925_s_at",-0.135305105837653,0.539315448262788
"202606_s_at","TLK1","202606_s_at",-0.13531558002024,0.855929075324256
"236673_at","TIFAB","236673_at",-0.135341583438009,0.428381682802541
"205307_s_at","KMO","205307_s_at",-0.135349098401437,0.608412768418003
"225718_at","LNPK","225718_at",-0.135349142371632,0.705586396892661
"218127_at","NFYB","218127_at",-0.13535745717354,0.721676741444628
"228660_x_at","SEMA4F","228660_x_at",-0.135372576002815,0.572095124762657
"226151_x_at","CRYZL1","226151_x_at",-0.135384934086761,0.72156592960559
"209538_at","ZNF32","209538_at",-0.13538798243388,0.703800220465079
"217784_at","YKT6","217784_at",-0.135393294089672,0.595888015196427
"217957_at","CFAP20","217957_at",-0.13540299176259,0.712367004217301
"244250_at","ANXA6","244250_at",-0.135403213351468,0.559182639711605
"210379_s_at","TLK1","210379_s_at",-0.135502280438679,0.662745378348555
"231012_at","SLC35G1","231012_at",-0.135520912094376,0.530911537377997
"1561506_at","BARX1-DT","1561506_at",-0.135522148388864,0.438360368302661
"208813_at","GOT1","208813_at",-0.135527220958936,0.583490099540582
"229276_at","IGSF9","229276_at",-0.135566501790786,0.539396413724802
"1560921_at","ZNF169","1560921_at",-0.13557365380301,0.571833093175257
"1564050_at","RDM1P5","1564050_at",-0.135600707739839,0.559771782049981
"202284_s_at","CDKN1A","202284_s_at",-0.135605675019384,0.643052087542245
"211774_s_at","MMACHC","211774_s_at",-0.135631567472459,0.471756402861432
"202204_s_at","AMFR","202204_s_at",-0.135641961815863,0.548595226545604
"214313_s_at","EIF5B","214313_s_at",-0.135646241730069,0.415746587206259
"233176_at","LOC100507642","233176_at",-0.135647997294358,0.541760395730049
"229989_at","FDXACB1","229989_at",-0.135680126078642,0.513813376059226
"223385_at","CYP2S1","223385_at",-0.135696868258471,0.59631048738334
"1553363_at","LINC01600","1553363_at",-0.135725648391422,0.442792974483599
"219484_at","HCFC2","219484_at",-0.135730413361055,0.640326365550433
"211810_s_at","GALC","211810_s_at",-0.135743102131145,0.605147656503201
"241327_at","LINC01339","241327_at",-0.13577738980144,0.525454985988121
"238025_at","MLKL","238025_at",-0.135780671895199,0.654280562986134
"1554887_at","EMSLR","1554887_at",-0.135801118495471,0.398240742524316
"219047_s_at","ZNF668","219047_s_at",-0.135802378444311,0.574685079135844
"227687_at","HYLS1","227687_at",-0.13581939240384,0.702618270539337
"212580_at","CAST","212580_at",-0.13585681277526,0.552243389765048
"234496_x_at","NYX","234496_x_at",-0.13585726191784,0.707682463017987
"230866_at","CYSLTR1","230866_at",-0.135857520646807,0.77764368721738
"215005_at","NECAB2","215005_at",-0.135867630522267,0.643977154471603
"213201_s_at","TNNT1","213201_s_at",-0.135899204322594,0.619062628706498
"213191_at","TICAM1","213191_at",-0.135918346736251,0.563567337596647
"235196_at","CDC73","235196_at",-0.135945189238886,0.764220929263357
"210044_s_at","LYL1","210044_s_at",-0.135992163555832,0.711247179171887
"209129_at","TRIP6","209129_at",-0.136020724495741,0.656805035217152
"203558_at","CUL7","203558_at",-0.136023449238866,0.547906004194283
"1554514_at","ACSM5","1554514_at",-0.136040908439352,0.540190606898269
"1560537_at","FGF13-AS1","1560537_at",-0.1360540007612,0.489890134765366
"216370_s_at","TKTL1","216370_s_at",-0.13607239348473,0.673900253768332
"1564945_at","TBX20","1564945_at",-0.136088103976347,0.402111520550135
"1565699_at","HECTD2","1565699_at",-0.136103838513545,0.321680289147639
"210353_s_at","SLC6A2","210353_s_at",-0.136105974905028,0.528186684228401
"220934_s_at","TMEM223","220934_s_at",-0.136135434487906,0.756365826162398
"225760_at","MYSM1","225760_at",-0.136157243359132,0.826434110071656
"1554701_a_at","TBC1D16","1554701_a_at",-0.136185422154759,0.502126598005878
